q,qer,theoreticKeyRate,n,N,L,frozenBitsAlgorithm,numInfoQudits,maxListSize,errorProb,keyRate,timeRate,numTrials
2,0.98,0.8585594574581793,7,128,100,degradingUpgrading,106,4,0.68,0.8203125,0.000384637277343749,200
2,0.98,0.8585594574581793,7,128,100,degradingUpgrading,107,1,0.42,0.84375,0.00011574759374999966,200
2,0.98,0.8585594574581793,7,128,100,degradingUpgrading,107,2,0.375,0.8359375,0.00022417982421875094,200
2,0.98,0.8585594574581793,7,128,100,degradingUpgrading,107,3,0.3,0.8313674804631159,0.0003053145078124997,200
2,0.98,0.8585594574581793,7,128,100,degradingUpgrading,107,4,0.72,0.828125,0.0003865488125000005,200
2,0.98,0.8585594574581793,7,128,100,degradingUpgrading,108,1,0.44,0.8515625,0.00011604092187500025,200
2,0.98,0.8585594574581793,7,128,100,degradingUpgrading,108,2,0.375,0.84375,0.0002240592851562506,200
2,0.98,0.8585594574581793,7,128,100,degradingUpgrading,108,3,0.4,0.8391799804631159,0.0003080025351562488,200
2,0.98,0.8585594574581793,7,128,100,degradingUpgrading,109,1,0.545,0.859375,0.00011635404296875151,200
2,0.98,0.8585594574581793,7,128,100,degradingUpgrading,109,2,0.45,0.8515625,0.00022610145703124917,200
2,0.98,0.8585594574581793,7,128,100,degradingUpgrading,109,3,0.425,0.8469924804631159,0.0003063137578124997,200
2,0.98,0.8585594574581793,7,128,100,degradingUpgrading,109,4,0.72,0.84375,0.000388738589843749,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,210,1,0.455,0.82421875,0.00012673605078124983,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,210,2,0.35,0.8203125,0.00024507354882812526,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,210,3,0.35,0.818027490231558,0.0003375204160156242,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,211,1,0.5,0.828125,0.00012812516796875006,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,211,2,0.305,0.82421875,0.0002541580566406243,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,211,3,0.38,0.821933740231558,0.00034793608007812504,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,212,1,0.44,0.83203125,0.00012651586523437452,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,212,2,0.375,0.828125,0.00024709622460937443,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,212,3,0.33,0.825839990231558,0.0003407774160156241,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,212,4,0.67,0.82421875,0.00043317345703124956,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,213,1,0.51,0.8359375,0.00012608422265624974,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,213,2,0.36,0.83203125,0.000246134167968749,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,213,3,0.41,0.829746240231558,0.00033881190039062535,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,214,1,0.52,0.83984375,0.00012611870507812651,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,214,2,0.42,0.8359375,0.0002459668398437498,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,214,3,0.405,0.833652490231558,0.0003400479003906254,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,214,4,0.705,0.83203125,0.0004337062343749998,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,215,1,0.58,0.84375,0.0001267437187499998,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,215,2,0.47,0.83984375,0.00024604516406250053,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,215,3,0.385,0.837558740231558,0.0003410594277343759,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,215,4,0.78,0.8359375,0.00043423768359375004,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,216,1,0.585,0.84765625,0.00012974455468749867,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,216,2,0.41,0.84375,0.00024782734375000003,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,216,3,0.485,0.841464990231558,0.0003423810000000005,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,217,1,0.57,0.8515625,0.00012813266015625048,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,217,2,0.46,0.84765625,0.0002472386152343731,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,217,3,0.435,0.845371240231558,0.00034034114257812663,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,217,4,0.76,0.84375,0.00043626948437499815,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,218,1,0.605,0.85546875,0.0001274434121093737,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,218,2,0.455,0.8515625,0.00024746500585937526,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,218,3,0.46,0.849277490231558,0.00034153397265625164,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,219,1,0.665,0.859375,0.0001271655449218745,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,219,2,0.51,0.85546875,0.0002467740566406262,200
2,0.98,0.8585594574581793,8,256,100,degradingUpgrading,219,3,0.51,0.853183740231558,0.0003416755761718737,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,430,1,0.69,0.841796875,0.0001369087226562493,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,430,2,0.58,0.83984375,0.000269414182617187,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,430,3,0.545,0.838701245115779,0.0003731566181640622,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,430,4,0.74,0.837890625,0.0004788520322265621,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,431,1,0.645,0.84375,0.0001368288388671879,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,431,2,0.545,0.841796875,0.000271279346679687,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,431,3,0.47,0.840654370115779,0.0003743667900390624,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,431,4,0.815,0.83984375,0.0004783247285156245,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,432,1,0.745,0.845703125,0.00013743787304687505,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,432,2,0.64,0.84375,0.00027184985839843854,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,432,3,0.53,0.842607495115779,0.0003757888164062506,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,432,4,0.795,0.841796875,0.0004796068945312504,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,433,1,0.7,0.84765625,0.00013707821875000192,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,433,2,0.655,0.845703125,0.00027045799804687576,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,433,3,0.56,0.844560620115779,0.0003758375429687488,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,433,4,0.775,0.84375,0.0004820283007812498,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,434,1,0.715,0.849609375,0.00013701981347656212,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,434,2,0.57,0.84765625,0.0002708876191406251,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,434,3,0.575,0.846513745115779,0.00038105890625000026,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,435,1,0.725,0.8515625,0.00013880254882812527,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,435,2,0.62,0.849609375,0.000273554759765624,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,435,3,0.59,0.848466870115779,0.0003785297734374993,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,435,4,0.855,0.84765625,0.0004844169140624999,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,436,1,0.765,0.853515625,0.00013948449121093943,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,436,2,0.685,0.8515625,0.0002737042304687498,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,436,3,0.68,0.850419995115779,0.0003799663154296873,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,436,4,0.815,0.849609375,0.00048560557324218935,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,437,1,0.755,0.85546875,0.0001383302548828125,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,437,2,0.675,0.853515625,0.00027202598925781364,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,437,3,0.615,0.852373120115779,0.0003777498925781253,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,437,4,0.825,0.8515625,0.0004843850517578119,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,438,1,0.755,0.857421875,0.00013747880664062519,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,438,2,0.68,0.85546875,0.00027283000683593796,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,438,3,0.665,0.854326245115779,0.0003773322021484371,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,438,4,0.805,0.853515625,0.0004828071748046869,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,439,1,0.775,0.859375,0.0001385569501953121,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,439,2,0.695,0.857421875,0.0002714494511718746,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,439,3,0.655,0.856279370115779,0.00037798104003906153,200
2,0.98,0.8585594574581793,9,512,100,degradingUpgrading,439,4,0.79,0.85546875,0.00048286926660156214,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,870,1,0.855,0.8505859375,0.00014867755273437533,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,870,2,0.76,0.849609375,0.00029605968847656427,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,870,3,0.735,0.8490381225578895,0.00041318143505859385,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,870,4,0.85,0.8486328125,0.000527606205078126,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,871,1,0.91,0.8515625,0.00014889141455078246,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,871,2,0.795,0.8505859375,0.0002959491474609388,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,871,3,0.675,0.8500146850578895,0.0004128907944335936,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,871,4,0.895,0.849609375,0.000528126546386718,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,872,1,0.895,0.8525390625,0.00014869838867187513,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,872,2,0.77,0.8515625,0.0002953852915039068,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,872,3,0.71,0.8509912475578895,0.00041175917822265705,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,872,4,0.885,0.8505859375,0.000527464319824218,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,873,1,0.85,0.853515625,0.0001486131635742205,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,873,2,0.8,0.8525390625,0.000295685819335938,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,873,3,0.76,0.8519678100578895,0.00041276771728515627,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,873,4,0.855,0.8515625,0.0005283487441406254,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,874,1,0.895,0.8544921875,0.0001488726044921873,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,874,2,0.81,0.853515625,0.0002964210092773434,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,874,3,0.78,0.8529443725578895,0.0004135034946289062,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,874,4,0.885,0.8525390625,0.0005282200478515619,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,875,1,0.925,0.85546875,0.00014902229003906252,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,875,2,0.835,0.8544921875,0.0002959895957031233,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,875,3,0.77,0.8539209350578895,0.00041190361425781364,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,875,4,0.88,0.853515625,0.0005289232226562501,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,876,1,0.89,0.8564453125,0.00014915253173828136,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,876,2,0.86,0.85546875,0.0002955222055664053,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,876,3,0.78,0.8548974975578895,0.00041254019433593746,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,876,4,0.9,0.8544921875,0.0005282490483398439,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,877,1,0.89,0.857421875,0.00014909366259765688,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,877,2,0.825,0.8564453125,0.00029544836523437423,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,877,3,0.82,0.8558740600578895,0.00041175115820312857,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,877,4,0.875,0.85546875,0.00053011812109375,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,878,1,0.895,0.8583984375,0.0001489273408203129,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,878,2,0.825,0.857421875,0.00029567907421875096,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,878,3,0.81,0.8568506225578895,0.0004135603149414058,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,878,4,0.93,0.8564453125,0.0005277005996093731,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,879,1,0.95,0.859375,0.00014919875537109384,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,879,2,0.835,0.8583984375,0.0002963088828125038,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,879,3,0.79,0.8578271850578895,0.0004127181831054694,200
2,0.98,0.8585594574581793,10,1024,100,degradingUpgrading,879,4,0.905,0.857421875,0.0005283761142578092,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,5,1,0.0,0.375,8.488156249995882e-05,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,5,2,0.0,0.3125,0.00013329856250010152,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,6,1,0.0,0.4375,8.547028124979761e-05,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,6,2,0.0,0.375,0.00013479565625004852,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,7,1,0.005,0.5,8.612703125010057e-05,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,7,2,0.005,0.4375,0.00013884568750000882,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,8,1,0.025,0.5625,8.60702499997501e-05,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,8,2,0.0,0.5,0.0001393788749999203,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,8,3,0.0,0.46343984370492775,0.00017201462499997434,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,9,1,0.015,0.625,8.631399999984523e-05,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,9,2,0.01,0.5625,0.0001433897187501998,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,9,3,0.0,0.5259398437049277,0.0001779493749998551,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,9,4,0.545,0.5,0.0002096548750000693,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,10,1,0.005,0.6875,8.545131250002669e-05,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,10,2,0.015,0.625,0.00015178190625022124,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,11,1,0.1,0.75,8.52615937498058e-05,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,11,2,0.0,0.6875,0.00015422499999999671,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,11,3,0.005,0.6509398437049277,0.00019025287499999877,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,12,1,0.115,0.8125,8.48756250002225e-05,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,12,2,0.07,0.75,0.00015450906249981245,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,12,3,0.025,0.7134398437049277,0.00019533959374996358,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,12,4,0.52,0.6875,0.0002333824375000404,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,13,1,0.15,0.875,8.625531249975893e-05,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,13,2,0.105,0.8125,0.0001613348437498985,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,13,3,0.125,0.7759398437049277,0.00020866431249999095,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,14,1,0.12,0.9375,8.643190625008401e-05,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,14,2,0.105,0.875,0.00016545528124993326,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,14,3,0.095,0.8384398437049277,0.0002100586562499984,200
2,0.99,0.9192068641040887,4,16,100,degradingUpgrading,14,4,0.51,0.8125,0.00025830831250004847,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,20,1,0.025,0.65625,9.476079687502192e-05,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,20,2,0.03,0.625,0.00016906601562496348,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,21,1,0.02,0.6875,9.569285937502059e-05,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,21,2,0.01,0.65625,0.00017318903125001839,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,21,3,0.0,0.6379699218524638,0.00022674106250008207,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,21,4,0.485,0.625,0.0002796547187500664,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,22,1,0.025,0.71875,9.607178124994676e-05,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,22,2,0.03,0.6875,0.00017261973437499023,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,23,1,0.025,0.75,9.682765625001365e-05,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,23,2,0.035,0.71875,0.00017374845312502884,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,24,1,0.02,0.78125,9.654712499994389e-05,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,24,2,0.025,0.75,0.00017571056249991558,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,25,1,0.035,0.8125,9.633017187496762e-05,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,25,2,0.04,0.78125,0.00018071143750006513,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,26,1,0.12,0.84375,9.611118750001424e-05,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,26,2,0.04,0.8125,0.000181464437499983,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,26,3,0.05,0.7942199218524638,0.0002368045000000052,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,27,1,0.235,0.875,9.662167187499903e-05,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,27,2,0.16,0.84375,0.00018362410937498906,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,27,3,0.095,0.8254699218524638,0.00024304529687512399,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,27,4,0.445,0.8125,0.00030283331250004154,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,28,1,0.3,0.90625,9.711012500005722e-05,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,28,2,0.225,0.875,0.00018605554687496805,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,28,3,0.205,0.8567199218524638,0.00024773939062498583,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,28,4,0.54,0.84375,0.00030898532812500434,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,29,1,0.265,0.9375,9.55822968749942e-05,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,29,2,0.235,0.90625,0.00018599445312489138,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,29,3,0.205,0.8879699218524638,0.0002479337812499693,200
2,0.99,0.9192068641040887,5,32,100,degradingUpgrading,29,4,0.565,0.875,0.0003089702187499199,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,49,1,0.07,0.78125,0.00010639936718746412,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,49,2,0.025,0.765625,0.00020211578906248917,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,49,3,0.05,0.756484960926232,0.00026924720312500485,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,50,1,0.045,0.796875,0.0001067941171875475,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,50,2,0.08,0.78125,0.00020206418749999956,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,51,1,0.045,0.8125,0.00010673314062501049,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,51,2,0.085,0.796875,0.00020134522656249488,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,52,1,0.15,0.828125,0.00010689907812498233,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,52,2,0.045,0.8125,0.00020137646093751016,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,52,3,0.065,0.803359960926232,0.0002776415703124968,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,53,1,0.09,0.84375,0.00010882468750004648,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,53,2,0.11,0.828125,0.00020285965624999847,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,54,1,0.145,0.859375,0.00010735978124998269,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,54,2,0.12,0.84375,0.00020086906250000425,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,54,3,0.115,0.834609960926232,0.0002742600624999625,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,54,4,0.525,0.828125,0.000344042929687518,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,55,1,0.115,0.875,0.00010728097656254931,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,55,2,0.1,0.859375,0.00020484232031250826,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,55,3,0.125,0.850234960926232,0.0002747863593749855,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,56,1,0.13,0.890625,0.00010789750000000708,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,56,2,0.105,0.875,0.000207665304687481,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,56,3,0.11,0.865859960926232,0.0002806271953124906,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,57,1,0.315,0.90625,0.00010644473437501745,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,57,2,0.125,0.890625,0.00020511315625000747,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,57,3,0.085,0.881484960926232,0.000281941718749934,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,57,4,0.545,0.875,0.00035265537499995503,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,58,1,0.36,0.921875,0.00010793386718745524,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,58,2,0.3,0.90625,0.0002078523515624653,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,58,3,0.185,0.897109960926232,0.0002799621484374626,200
2,0.99,0.9192068641040887,6,64,100,degradingUpgrading,58,4,0.5,0.890625,0.00035077668749998735,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,108,1,0.135,0.8515625,0.00011686366796876513,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,108,2,0.18,0.84375,0.00022622230859376202,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,109,1,0.205,0.859375,0.00011684139453123521,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,109,2,0.175,0.8515625,0.00022925644531252232,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,109,3,0.11,0.8469924804631159,0.0003117977070312605,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,109,4,0.585,0.84375,0.00039340684765623026,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,110,1,0.235,0.8671875,0.00011801456249997955,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,110,2,0.17,0.859375,0.00022808208984375966,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,110,3,0.155,0.8548049804631159,0.00031092109374998957,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,110,4,0.59,0.8515625,0.00039331357031251456,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,111,1,0.275,0.875,0.00011736463281248888,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,111,2,0.195,0.8671875,0.00022908406250000013,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,111,3,0.175,0.8626174804631159,0.00031001899999999694,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,111,4,0.635,0.859375,0.0003912249726562322,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,112,1,0.275,0.8828125,0.0001183108164062574,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,112,2,0.22,0.875,0.0002268570468750042,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,112,3,0.22,0.8704299804631159,0.00031100911718748845,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,113,1,0.27,0.890625,0.00011701535546876585,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,113,2,0.245,0.8828125,0.0002305266289062402,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,113,3,0.2,0.8782424804631159,0.0003130615312499785,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,113,4,0.66,0.875,0.00039842494921874303,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,114,1,0.335,0.8984375,0.00011960932421875014,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,114,2,0.195,0.890625,0.00023030254296877218,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,114,3,0.24,0.8860549804631159,0.0003129456054687552,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,115,1,0.33,0.90625,0.0001220715546875084,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,115,2,0.28,0.8984375,0.00023087534765625861,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,115,3,0.325,0.8938674804631159,0.00031394271484373347,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,116,1,0.285,0.9140625,0.00011835102734377046,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,116,2,0.31,0.90625,0.00022838934765623264,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,117,1,0.315,0.921875,0.00011802532421874901,200
2,0.99,0.9192068641040887,7,128,100,degradingUpgrading,117,2,0.335,0.9140625,0.00022910930078122503,200
2,0.99,0.9192068641040887,8,256,100,degradingUpgrading,226,1,0.3,0.88671875,0.00012785305664062108,200
2,0.99,0.9192068641040887,8,256,100,degradingUpgrading,226,2,0.27,0.8828125,0.00025053140039062784,200
2,0.99,0.9192068641040887,8,256,100,degradingUpgrading,226,3,0.195,0.880527490231558,0.00034696488867187015,200
